Country_Code;Name;Year_Week;Weekly_Tests;Weekly_Cases;Weekly_Deaths;Weekly_Hospitalizations;Weekly_ICUs;New_Hospitalizations_per_100k;New_ICUs_per_100k;Testing_Rate;Positivity_Rate;Deaths_Per_Million
CZE;Τσεχία;2021-37;505769;3070;15;150,8894;39,9707;1,4109806249934;0,373769701985007;4,73;0,61;1,0
CZE;Τσεχία;2021-38;513245;3271;13;151,8887;30,9773;1,42032486754303;0,28967151903838;4,8;0,64;1,0
CZE;Τσεχία;2021-39;457388;4505;15;210,8455;38,9714;1,97163517797091;0,364425459435382;4,28;0,98;1,0
CZE;Τσεχία;2021-40;447171;5992;26;323,7627;72,9465;3,02753458607856;0,682129706122637;4,18;1,34;2,0
CZE;Τσεχία;2021-41;493116;9626;53;496,636;101,9253;4,64408854716371;0,953112740061767;4,61;1,95;5,0
CZE;Τσεχία;2021-42;588543;21542;87;955,2998;168,8762;8,93309587744166;1,57917699088665;5,5;3,66;8,0
CZE;Τσεχία;2021-43;702308;34410;164;1596,8296;254,8132;14,932099594301;2,38278185015442;6,57;4,9;15,0
CZE;Τσεχία;2021-44;605603;53547;305;2599,095;416,6946;24,3043748715751;3,8965491431937;5,66;8,84;28,0
CZE;Τσεχία;2021-45;706783;77037;461;3426,4886;533,6089;32,0414077026647;4,98982552149984;6,61;10,9;43,0
CZE;Τσεχία;2021-46;796054;107482;687;4404,7716;691,4932;41,1894211587478;6,46621584434062;7,44;13,5;64,0
CZE;Τσεχία;2021-47;798640;128632;766;5029,3138;802,4119;47,0295727522635;7,50342676734901;7,47;16,11;72,0
CZE;Τσεχία;2021-48;787617;114425;834;4888,4171;779,4287;45,7120345527663;7,28850918870763;7,37;14,53;78,0
CZE;Τσεχία;2021-49;701573;91210;811;4220,9063;739,458;39,4700805296167;6,91473948672263;6,56;13;76,0
CZE;Τσεχία;2021-50;648501;68426;717;3401,5069;560,5891;31,8078016389241;5,24212007033972;6,06;10,55;67,0
CZE;Τσεχία;2021-51;492815;40656;539;2378,2569;499,6338;22,2392972681079;4,67212127481259;4,61;8,25;50,0
CZE;Τσεχία;2021-52;363602;35882;410;2183,3997;413,6968;20,417169970931;3,86851641554482;3,4;9,87;38,0
CZE;Τσεχία;2022-01;536316;46972;330;1577,8435;315,7686;14,7545589858581;2,95278064568155;5,02;8,76;31,0
CZE;Τσεχία;2022-02;600367;72673;243;1052,2288;209,8462;9,8394874047553;1,96229093542129;5,61;12,1;23,0
CZE;Τσεχία;2022-03;877245;159678;160;1547,8655;219,8389;14,4742317093694;2,05573336091754;8,2;18,2;15,0
CZE;Τσεχία;2022-04;1070856;249066;165;2590,1016;284,7913;24,2202766886284;2,66310912664317;10,01;23,26;15,0
CZE;Τσεχία;2022-05;959010;229655;306;3704,285;355,7393;34,6391071314605;3,32655034766656;8,97;23,95;29,0
CZE;Τσεχία;2022-06;697500;159455;393;4105,9906;387,7158;38,3954926364098;3,62556610925457;6,52;22,86;37,0
CZE;Τσεχία;2022-07;526343;106565;367;3557,3926;368,7297;33,2655034766656;3,44802550081169;4,92;20,25;34,0
CZE;Τσεχία;2022-08;316382;66963;349;2935,8482;320,7649;27,4533846107988;2,99950185842968;2,96;21,17;33,0
CZE;Τσεχία;2022-09;256043;54245;286;2305,3103;216,8411;21,5571675619853;2,02770063326866;2,39;21,19;27,0
CZE;Τσεχία;2022-10;228294;53846;206;2264,3404;198,8543;21,1740536174506;1,85950426737541;2,13;23,59;19,0
CZE;Τσεχία;2022-11;202913;54038;185;2222,3711;188,8616;20,7815954303664;1,76606184187916;1,9;26,63;17,0
CZE;Τσεχία;2022-12;193124;49823;186;1865,6326;190,8601;17,4457008401502;1,78475032697841;1,81;25,8;17,0
CZE;Τσεχία;2022-13;180503;41836;153;1728,7329;178,8689;16,1655396108515;1,67261941638291;1,69;23,18;14,0
CZE;Τσεχία;2022-14;150730;31320;165;1441,9431;139,8975;13,4837419991091;1,30819395694752;1,41;20,78;15,0
CZE;Τσεχία;2022-15;111612;18628;82;1033,2427;115,915;9,66194679631243;1,08393213575652;1,04;16,69;8,0
CZE;Τσεχία;2022-16;96573;13687;90;922,324;81,9399;8,62473587330403;0,766227889069264;0,9;14,17;8,0
CZE;Τσεχία;2022-17;88252;9918;76;703,4844;58,9568;6,57834675493612;0,551310310427885;0,83;11,24;7,0
CZE;Τσεχία;2022-18;67318;6356;52;436,6799;44,967;4,0834339941862;0,420490914733133;0,63;9,44;5,0
CZE;Τσεχία;2022-19;48029;3415;20;222,8367;31,9766;2,08376608856641;0,299015761588005;0,45;7,11;2,0
CZE;Τσεχία;2022-20;39318;2197;12;188,8616;14,989;1,76606184187916;0,140163638244378;0,37;5,59;1,0
CZE;Τσεχία;2022-21;36249;1545;10;112,9172;16,9875;1,05589940810764;0,158852123343628;0,34;4,26;1,0
CZE;Τσεχία;2022-22;31872;1411;6;105,9224;12,9905;0,990489710260268;0,121475153145127;0,3;4,43;1,0
CZE;Τσεχία;2022-23;27658;1877;8;104,9231;11,9912;0,981145467710643;0,112130910595502;0,26;6,79;1,0
CZE;Τσεχία;2022-24;26258;2312;3;97,9282;9,9927;0,915735769863267;0,0934424254962517;0,25;8,8;0,0
DEU;Γερμανία;2020-01;;1;0;;;;;;;0,0
DEU;Γερμανία;2020-02;;0;0;;;;;;;0,0
DEU;Γερμανία;2020-03;;0;0;;;;;;;0,0
DEU;Γερμανία;2020-04;;1;0;;;;;;;0,0
DEU;Γερμανία;2020-05;;10;0;;;;;;;0,0
DEU;Γερμανία;2020-06;;9;0;;;;;;;0,0
DEU;Γερμανία;2020-07;;5;0;;;;;;;0,0
DEU;Γερμανία;2020-08;;5;0;;;;;;;0,0
DEU;Γερμανία;2020-09;;140;0;;;;;;;0,0
DEU;Γερμανία;2020-10;69493;904;0;;;;;0,08;1,3;0,0
DEU;Γερμανία;2020-11;129291;6437;16;;;;;0,16;4,98;0,0
DEU;Γερμανία;2020-12;374534;22410;143;2234,3138;;2,68654821378156;;0,45;5,98;2,0
DEU;Γερμανία;2020-13;377599;33972;553;5145,7227;;6,18723838849871;;0,45;9;7,0
DEU;Γερμανία;2020-14;417646;36056;1350;6106,8577;;7,34291109818719;;0,5;8,63;16,0
DEU;Γερμανία;2020-15;383694;27139;1737;4736,6652;;5,69538600737218;;0,46;7,07;21,0
DEU;Γερμανία;2020-16;339983;17340;1637;3381,4749;;4,06589951244201;;0,41;5,1;20,0
DEU;Γερμανία;2020-17;363659;12355;1197;2238,3144;;2,69135850601751;;0,44;3,4;14,0
DEU;Γερμανία;2020-18;327799;7438;826;1363,1914;;1,63910707940209;;0,39;2,27;10,0
DEU;Γερμανία;2020-19;385638;6241;527;1083,1521;;1,30238662288515;;0,46;1,62;6,0
DEU;Γερμανία;2020-20;431682;4764;362;760,1068;;0,913955524831685;;0,52;1,1;4,0
DEU;Γερμανία;2020-21;356489;3604;282;513,0721;;0,616919979261387;;0,43;1,01;3,0
DEU;Γερμανία;2020-22;408078;3205;150;421,0591;;0,506283257834394;;0,49;0,79;2,0
DEU;Γερμανία;2020-23;342328;2353;119;306,043;;0,367987356050652;;0,41;0,69;1,0
DEU;Γερμανία;2020-24;327980;2347;74;291,0409;;0,349948760165816;;0,39;0,72;1,0
DEU;Γερμανία;2020-25;384834;4187;53;324,0455;;0,389633671112455;;0,46;1,09;1,0
DEU;Γερμανία;2020-26;472823;3162;58;297,0417;;0,35716419851975;;0,57;0,67;1,0
DEU;Γερμανία;2020-27;512969;2693;46;263,0369;;0,316276714514122;;0,62;0,52;1,0
DEU;Γερμανία;2020-28;513572;2422;30;258,0362;;0,310263849219177;;0,62;0,47;0,0
DEU;Γερμανία;2020-29;544219;3040;26;322,0452;;0,387228524994477;;0,65;0,56;0,0
DEU;Γερμανία;2020-30;556634;3937;33;335,0471;;0,402861974761335;;0,67;0,71;0,0
DEU;Γερμανία;2020-31;589201;4841;34;386,0542;;0,464193200769777;;0,71;0,82;0,0
DEU;Γερμανία;2020-32;719476;6068;31;404,0567;;0,48583951583158;;0,87;0,84;0,0
DEU;Γερμανία;2020-33;871191;7955;29;446,0626;;0,53634758430912;;1,05;0,91;0,0
DEU;Γερμανία;2020-34;1034449;9595;40;438,0615;;0,526726999837208;;1,24;0,93;0,0
DEU;Γερμανία;2020-35;1133623;8834;41;373,0524;;0,448559751002919;;1,36;0,78;0,0
DEU;Γερμανία;2020-36;1052942;8618;19;406,057;;0,488244661949558;;1,27;0,82;0,0
DEU;Γερμανία;2020-37;1148465;9764;32;474,0666;;0,570019629960814;;1,38;0,85;0,0
DEU;Γερμανία;2020-38;1147879;12291;54;686,0964;;0,824965118466494;;1,38;1,07;1,0
DEU;Γερμανία;2020-39;1220279;13070;66;781,1097;;0,939209559070455;;1,47;1,07;1,0
DEU;Γερμανία;2020-40;1129127;15938;78;889,1249;;1,06908744944127;;1,36;1,41;1,0
DEU;Γερμανία;2020-41;1218988;26128;124;1615,2268;;1,94215549026733;;1,47;2,14;1,0
DEU;Γερμανία;2020-42;1284349;42058;232;2361,3316;;2,83927499227317;;1,54;3,27;3,0
DEU;Γερμανία;2020-43;1445463;74887;411;4158,584;;5,0002987792765;;1,74;5,18;5,0
DEU;Γερμανία;2020-44;1663992;111002;789;5993,8418;;7,20702034252143;;2;6,67;9,0
DEU;Γερμανία;2020-45;1634729;125750;1238;6907,9702;;8,30617211843743;;1,97;7,69;15,0
DEU;Γερμανία;2020-46;1467454;127862;1662;7616,0696;;9,15759384420168;;1,76;8,71;20,0
DEU;Γερμανία;2020-47;1400145;128408;2130;8170,1474;;9,82381931888162;;1,68;9,17;26,0
DEU;Γερμανία;2020-48;1381117;123171;2914;8390,1783;;10,0883853918592;;1,66;8,92;35,0
DEU;Γερμανία;2020-49;1395790;128364;3435;9246,2986;;11,1177879303539;;1,68;9,2;41,0
DEU;Γερμανία;2020-50;1516038;156301;4363;11335,592;;13,629963050582;;1,82;10,31;52,0
DEU;Γερμανία;2020-51;1676387;174676;5259;12646,7761;;15,2065363309167;;2,02;10,42;63,0
DEU;Γερμανία;2020-52;1090372;138883;5789;11101,5591;;13,3485609547786;;1,31;12,74;70,0
DEU;Γερμανία;2020-53;845729;123074;5993;11042,5508;;13,2776091442982;;1,02;14,55;72,0
DEU;Γερμανία;2021-01;1234110;145484;5750;11256,5809;;13,5349597789219;;1,48;11,79;69,0
DEU;Γερμανία;2021-02;1190777;118907;5262;10005,4052;;12,0305408821265;;1,43;9,99;63,0
DEU;Γερμανία;2021-03;1117130;95544;4945;8923,2532;;10,7293568323004;;1,34;8,55;59,0
DEU;Γερμανία;2021-04;1155450;78153;4193;7571,0633;;9,10347805654717;;1,39;6,76;50,0
DEU;Γερμανία;2021-05;1104870;64580;3418;6520,9158;;7,84077634460866;;1,33;5,85;41,0
DEU;Γερμανία;2021-06;1063470;50817;2724;5236,7355;;6,29667253686671;;1,28;4,78;33,0
DEU;Γερμανία;2021-07;1108250;52433;2077;5154,7239;;6,19806154602961;;1,33;4,73;25,0
DEU;Γερμανία;2021-08;1175587;56384;1721;4853,6817;;5,8360870552739;;1,41;4,8;21,0
DEU;Γερμανία;2021-09;1157635;58418;1380;4442,6239;;5,3418295280294;;1,39;5,05;17,0
DEU;Γερμανία;2021-10;1284448;71386;1253;4912,6899;;5,90703886575426;;1,54;5,56;15,0
DEU;Γερμανία;2021-11;1374661;92643;1128;5791,8134;;6,96410058460564;;1,65;6,74;14,0
DEU;Γερμανία;2021-12;1422960;116356;1215;6910,9706;;8,3097798376144;;1,71;8,18;15,0
DEU;Γερμανία;2021-13;1186007;110139;1383;6960,9776;;8,36990849056385;;1,43;9,29;17,0
DEU;Γερμανία;2021-14;1177749;118283;1537;7630,0716;;9,17442986702753;;1,42;10,04;18,0
DEU;Γερμανία;2021-15;1321244;142095;1529;7855,1032;;9,44500880530007;;1,59;10,75;18,0
DEU;Γερμανία;2021-16;1436474;144816;1618;8025,1271;;9,64944622532821;;1,73;10,08;19,0
DEU;Γερμανία;2021-17;1370030;124836;1602;6773,9513;;8,14502732853289;;1,65;9,11;19,0
DEU;Γερμανία;2021-18;1264101;100986;1433;5526,7762;;6,64541872397354;;1,52;7,99;17,0
DEU;Γερμανία;2021-19;1107022;70820;1150;4064,5708;;4,88725691173154;;1,33;6,4;14,0
DEU;Γερμανία;2021-20;1226169;52726;939;2799,3931;;3,36600199211038;;1,47;4,3;11,0
DEU;Γερμανία;2021-21;955957;29901;699;1724,2422;;2,07323595369714;;1,15;3,13;8,0
DEU;Γερμανία;2021-22;888506;20689;479;1143,1605;;1,37454100642449;;1,07;2,33;6,0
DEU;Γερμανία;2021-23;840267;14073;292;813,1142;;0,977691896958105;;1,01;1,67;4,0
DEU;Γερμανία;2021-24;735246;7282;238;527,074;;0,633756002087234;;0,88;0,99;3,0
DEU;Γερμανία;2021-25;718914;4849;140;363,051;;0,436534020413028;;0,86;0,67;2,0
DEU;Γερμανία;2021-26;731164;4382;99;319,0448;;0,38362080581751;;0,88;0,6;1,0
DEU;Γερμανία;2021-27;616567;5586;63;362,0508;;0,435331447354039;;0,74;0,91;1,0
DEU;Γερμανία;2021-28;612370;9110;57;413,058;;0,496662673362481;;0,74;1,49;1,0
DEU;Γερμανία;2021-29;598947;12641;69;587,0825;;0,705910385626577;;0,72;2,11;1,0
DEU;Γερμανία;2021-30;587834;15518;48;788,1107;;0,947627570483378;;0,71;2,64;1,0
DEU;Γερμανία;2021-31;594459;20428;59;1013,1423;;1,21820650875592;;0,71;3,44;1,0
DEU;Γερμανία;2021-32;572722;32071;77;1677,2356;;2,01671501992465;;0,69;5,6;1,0
DEU;Γερμανία;2021-33;695805;49652;130;2359,3313;;2,83686984615519;;0,84;7,14;2,0
DEU;Γερμανία;2021-34;866361;66390;162;3200,4495;;3,84823378876499;;1,04;7,66;2,0
DEU;Γερμανία;2021-35;951403;74746;272;3280,4607;;3,94443963348411;;1,14;7,86;3,0
DEU;Γερμανία;2021-36;1016044;71664;329;3298,4632;;3,96608594854592;;1,22;7,05;4,0
DEU;Γερμανία;2021-37;987125;61480;436;2783,3909;;3,34676082316655;;1,19;6,23;5,0
DEU;Γερμανία;2021-38;968235;53615;414;2476,3478;;2,97757089405691;;1,16;5,54;5,0
DEU;Γερμανία;2021-39;970280;56487;392;2543,3572;;3,05814328900918;;1,17;5,82;5,0
DEU;Γερμανία;2021-40;964097;58009;400;2618,3677;;3,14833626843336;;1,16;6,02;5,0
DEU;Γερμανία;2021-41;864132;65352;460;3064,4304;;3,68468385274248;;1,04;7,56;6,0
DEU;Γερμανία;2021-42;913283;97728;601;4741,6659;;5,70139887266713;;1,1;10,7;7,0
DEU;Γερμανία;2021-43;1169746;137012;861;5909,83;;7,10600420556635;;1,41;11,71;10,0
DEU;Γερμανία;2021-44;1197687;177875;1199;7008,9843;;8,42763199739532;;1,44;14,85;14,0
DEU;Γερμανία;2021-45;1638310;271169;1587;8745,2282;;10,5152988278003;;1,97;16,55;19,0
DEU;Γερμανία;2021-46;1871731;351676;1990;10320,4494;;12,4093513957081;;2,25;18,79;24,0
DEU;Γερμανία;2021-47;1952979;403346;2497;10930,5351;;13,1429209616914;;2,35;20,65;30,0
DEU;Γερμανία;2021-48;1950817;388147;2847;10530,4789;;12,6618917380958;;2,35;19,9;34,0
DEU;Γερμανία;2021-49;1742512;338136;2653;9747,3689;;11,7202770329074;;2,1;19,41;32,0
DEU;Γερμανία;2021-50;1557054;273592;2518;7963,1183;;9,57488669567089;;1,87;17,57;30,0
DEU;Γερμανία;2021-51;1245166;193864;2044;5497,7721;;6,61054410526286;;1,5;15,57;25,0
DEU;Γερμανία;2021-52;960454;208724;1589;5316,7467;;6,39287838158584;;1,15;21,73;19,0
DEU;Γερμανία;2022-01;1500387;338043;1252;5249,7373;;6,31230598663357;;1,8;22,53;15,0
DEU;Γερμανία;2022-02;2053526;486001;949;5128,7203;;6,16679464649589;;2,47;23,67;11,0
DEU;Γερμανία;2022-03;2525594;796545;885;6797,9547;;8,17388908194863;;3,04;31,54;11,0
DEU;Γερμανία;2022-04;2564665;1112878;915;8185,1495;;9,84185791476646;;3,08;43,39;11,0
DEU;Γερμανία;2022-05;2619696;1292810;1092;9896,3899;;11,8994604186967;;3,15;49,35;13,0
DEU;Γερμανία;2022-06;2490590;1310085;1332;10254,4401;;12,3299815738148;;2,99;52,6;16,0
DEU;Γερμανία;2022-07;2176754;1193519;1571;10254,4401;;12,3299815738148;;2,62;54,83;19,0
DEU;Γερμανία;2022-08;1994194;1092961;1538;9846,3828;;11,8393317657473;;2,4;54,81;18,0
DEU;Γερμανία;2022-09;1873409;1131392;1533;9567,3436;;11,5038138822893;;2,25;60,39;18,0
DEU;Γερμανία;2022-10;2298071;1408519;1499;11157,567;;13,4159050460819;;2,76;61,29;18,0
DEU;Γερμανία;2022-11;2487011;1578907;1617;12070,6952;;14,513854248939;;2,99;63,49;19,0
DEU;Γερμανία;2022-12;2331811;1585355;1797;11784,655;;14,1699183540681;;2,8;67,99;22,0
DEU;Γερμανία;2022-13;1969661;1292091;1678;10455,4684;;12,5716987586716;;2,37;65,6;20,0
DEU;Γερμανία;2022-14;1558368;982817;1412;9213,2939;;11,0781030194072;;1,87;63,07;17,0
DEU;Γερμανία;2022-15;1142423;778804;1233;7506,0542;;9,02531080771288;;1,37;68,17;15,0
DEU;Γερμανία;2022-16;1071298;731616;994;7295,0245;;8,7715678922662;;1,29;68,29;12,0
DEU;Γερμανία;2022-17;1093326;596031;816;6047,8494;;7,27195928770684;;1,31;54,52;10,0
DEU;Γερμανία;2022-18;895929;471676;674;5066,7116;;6,09223511683857;;1,08;52,65;8,0
DEU;Γερμανία;2022-19;804719;408975;538;4428,622;;5,32499350520355;;0,97;50,82;6,0
DEU;Γερμανία;2022-20;680331;292650;345;3453,485;;4,15248477268922;;0,82;43,02;4,0
DEU;Γερμανία;2022-21;506048;186745;282;2280,3203;;2,74186657449505;;0,61;36,9;3,0
DEU;Γερμανία;2022-22;596741;244411;185;2207,31;;2,65407874118885;;0,72;40,96;2,0
DEU;Γερμανία;2022-23;619298;329420;166;;;;;0,74;53,19;2,0
DEU;Γερμανία;2022-24;;396367;111;;;;;;;1,0
DNK;Δανία;2020-09;337;4;0;;;;;0,01;1,19;0,0
DNK;Δανία;2020-10;805;31;0;8,9734;;0,154108401561974;;0,01;10,06;0,0
DNK;Δανία;2020-11;4959;829;2;134,6005;;2,31162602342961;;0,09;16,78;0,0
DNK;Δανία;2020-12;7352;531;11;328,0264;;5,63351823487662;;0,13;7,52;2,0
DNK;Δανία;2020-13;10025;1000;59;561,334;;9,64033667548795;;0,17;11,35;10,0
DNK;Δανία;2020-14;28264;1974;107;325,0353;;5,58214876768929;;0,49;3,01;18,0
DNK;Δανία;2020-15;27841;1805;94;278,1744;;4,7773604484212;;0,48;0;16,0
DNK;Δανία;2020-16;28325;1210;82;196,417;;3,37326167863433;;0,49;0;14,0
DNK;Δανία;2020-17;78114;1191;67;209,3786;;3,59586270311273;;1,34;0;12,0
DNK;Δανία;2020-18;100236;948;62;136,5946;;2,34587233488783;;1,72;0;11,0
DNK;Δανία;2020-19;85581;906;45;94,7189;;1,62669979426528;;1,47;0;8,0
DNK;Δανία;2020-20;86423;498;18;63,8106;;1,09588196666293;;1,48;0,58;3,0
DNK;Δανία;2020-21;82950;433;15;64,8077;;1,11300512239204;;1,42;0,52;3,0
DNK;Δανία;2020-22;88820;309;12;51,8461;;0,890404097913629;;1,53;0,35;2,0
DNK;Δανία;2020-23;74955;279;15;33,8994;;0,582187294789681;;1,29;0,37;3,0
DNK;Δανία;2020-24;95955;245;8;26,9201;;0,462325204685923;;1,65;0,26;1,0
DNK;Δανία;2020-25;113160;198;3;26,9201;;0,462325204685923;;1,94;0,17;1,0
DNK;Δανία;2020-26;114061;284;4;29,9112;;0,513694671873248;;1,96;0,25;1,0
DNK;Δανία;2020-27;103260;157;2;21,9349;;0,376709426040382;;1,77;0,15;0,0
DNK;Δανία;2020-28;97530;114;3;16,9497;;0,29109364739484;;1,67;0,12;1,0
DNK;Δανία;2020-29;102400;227;2;17,9467;;0,308216803123949;;1,76;0,22;0,0
DNK;Δανία;2020-30;107985;265;2;18,9438;;0,325339958853057;;1,85;0,25;0,0
DNK;Δανία;2020-31;131798;351;2;21,9349;;0,376709426040382;;2,26;0,27;0,0
DNK;Δανία;2020-32;169315;653;2;31,9053;;0,547940983331464;;2,91;0,39;0,0
DNK;Δανία;2020-33;216382;1175;4;19,9408;;0,342463114582165;;3,72;0,54;1,0
DNK;Δανία;2020-34;242452;700;1;27,9171;;0,479448360415031;;4,16;0,29;0,0
DNK;Δανία;2020-35;243726;574;2;21,9349;;0,376709426040382;;4,19;0,24;0,0
DNK;Δανία;2020-36;256152;992;3;28,9142;;0,496571516144139;;4,4;0,39;1,0
DNK;Δανία;2020-37;330923;2007;4;58,8254;;1,01026618801739;;5,68;0,61;1,0
DNK;Δανία;2020-38;353080;3015;7;87,7396;;1,50683770416153;;6,06;0,85;1,0
DNK;Δανία;2020-39;350861;3732;11;124,6301;;2,14039446613853;;6,03;1,06;2,0
DNK;Δανία;2020-40;307452;3043;9;116,6538;;2,00340922030566;;5,28;0,99;2,0
DNK;Δανία;2020-41;297337;2742;11;103,6922;;1,78080819582726;;5,11;0,92;2,0
DNK;Δανία;2020-42;239797;2970;11;121,639;;2,08902499895121;;4,12;1,24;2,0
DNK;Δανία;2020-43;333813;4964;22;142,5768;;2,44861126926248;;5,73;1,49;4,0
DNK;Δανία;2020-44;434949;6943;21;195,42;;3,35613852290522;;7,47;1,6;4,0
DNK;Δανία;2020-45;461227;7822;20;249,2602;;4,28078893227706;;7,92;1,7;3,0
DNK;Δανία;2020-46;486375;7015;17;278,1744;;4,7773604484212;;8,35;1,44;3,0
DNK;Δανία;2020-47;503544;8349;24;274,1862;;4,70886782550477;;8,65;1,66;4,0
DNK;Δανία;2020-48;502686;8867;45;263,2188;;4,52051311248458;;8,63;1,76;8,0
DNK;Δανία;2020-49;543381;11251;56;316,0619;;5,42804036612732;;9,33;2,07;10,0
DNK;Δανία;2020-50;685789;19155;56;478,5796;;8,21911474997196;;11,78;2,79;10,0
DNK;Δανία;2020-51;861424;24676;94;818,5705;;14,0581108535979;;14,79;2,86;16,0
DNK;Δανία;2020-52;646286;18913;139;944,1976;;16,2156284754655;;11,1;2,93;24,0
DNK;Δανία;2020-53;538632;15364;200;996,0437;;17,1060325733791;;9,25;2,85;34,0
DNK;Δανία;2021-01;580431;12775;196;882,3811;;15,1539928202608;;9,97;2,2;34,0
DNK;Δανία;2021-02;611701;7602;205;707,899;;12,1574405676669;;10,51;1,24;35,0
DNK;Δανία;2021-03;793313;5583;208;607,1978;;10,4280018390269;;13,62;0,7;36,0
DNK;Δανία;2021-04;814057;3801;142;379,8725;;6,52392233279024;;13,98;0,47;24,0
DNK;Δανία;2021-05;860434;3149;91;250,2572;;4,29791208800617;;14,78;0,37;16,0
DNK;Δανία;2021-06;896229;2741;76;208,3815;;3,57873954738363;;15,39;0,31;13,0
DNK;Δανία;2021-07;1053344;3215;46;160,5236;;2,75682807238643;;18,09;0,31;8,0
DNK;Δανία;2021-08;1224225;3618;23;189,4377;;3,25339958853057;;21,02;0,3;4,0
DNK;Δανία;2021-09;1438733;3644;18;198,4111;;3,40750799009254;;24,71;0,25;3,0
DNK;Δανία;2021-10;1596287;5620;12;178,4703;;3,06504487551038;;27,41;0,35;2,0
DNK;Δανία;2021-11;1951344;5046;9;165,5088;;2,84244385103197;;33,51;0,26;2,0
DNK;Δανία;2021-12;2056438;2508;14;210,3756;;3,61298585884184;;35,32;0,12;2,0
DNK;Δανία;2021-13;1908226;5305;15;222,3401;;3,81846372759114;;32,77;0,28;3,0
DNK;Δανία;2021-14;2680953;4474;12;205,3904;;3,5273700801963;;46,04;0,17;2,0
DNK;Δανία;2021-15;2795519;4841;14;188,4407;;3,23627643280146;;48,01;0,17;2,0
DNK;Δανία;2021-16;3290932;4989;20;189,4377;;3,25339958853057;;56,52;0,15;3,0
DNK;Δανία;2021-17;3440166;5290;15;174,4821;;2,99655225259394;;59,08;0,15;3,0
DNK;Δανία;2021-18;3930031;6144;7;145,568;;2,49998073644981;;67,49;0,16;1,0
DNK;Δανία;2021-19;4068923;7447;5;228,3223;;3,92120266196579;;69,88;0,18;1,0
DNK;Δανία;2021-20;4258419;6991;6;161,5206;;2,77395122811554;;73,13;0,16;1,0
DNK;Δανία;2021-21;3947190;6889;8;167,5029;;2,87669016249019;;67,79;0,17;1,0
DNK;Δανία;2021-22;3732910;6106;2;147,562;;2,53422704790802;;64,11;0,16;0,0
DNK;Δανία;2021-23;3288318;3385;7;105,6863;;1,81505450728548;;56,47;0,1;1,0
DNK;Δανία;2021-24;2837931;1778;5;69,7929;;1,19862090103758;;48,74;0,06;1,0
DNK;Δανία;2021-25;2192429;1291;2;53,8402;;0,924650409371846;;37,65;0,06;0,0
DNK;Δανία;2021-26;2099225;2374;5;35,8935;;0,616433606247897;;36,05;0,11;1,0
DNK;Δανία;2021-27;1893494;3906;2;37,8875;;0,650679917706114;;32,52;0,21;0,0
DNK;Δανία;2021-28;1627557;6877;3;73,781;;1,26711352395401;;27,95;0,42;1,0
DNK;Δανία;2021-29;1417520;5420;0;75,7751;;1,30135983541223;;24,34;0,38;0,0
DNK;Δανία;2021-30;1191802;6180;7;87,7396;;1,50683770416153;;20,47;0,52;1,0
DNK;Δανία;2021-31;1039719;6086;3;92,7248;;1,59245348280707;;17,86;0,59;1,0
DNK;Δανία;2021-32;973026;6991;8;137,5916;;2,36299549061694;;16,71;0,72;1,0
DNK;Δανία;2021-33;1045483;6689;6;188,4407;;3,23627643280146;;17,96;0,64;1,0
DNK;Δανία;2021-34;1065731;6622;14;177,4733;;3,04792171978127;;18,3;0,62;2,0
DNK;Δανία;2021-35;802962;4891;10;181,4614;;3,1164143426977;;13,79;0,61;2,0
DNK;Δανία;2021-36;630594;3394;21;147,562;;2,53422704790802;;10,83;0,54;4,0
